fecha,id_tienda,id_producto,unidades_vendidas,nombre,categoria,costo_unitario,precio_venta,costo_almacenamiento_semanal,ciudad,tamaño_m2,stock_actual,day_of_week,week,month,quarter,day,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7
2024-04-01,STORE_06,PROD_008,14.167307708790634,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,34,3,0,14,4,2,1,0,15.0,21.0,17.0,15.428571428571429,7.299706452023626
2024-04-01,STORE_06,PROD_007,24.497009614477964,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,34,37,0,14,4,2,1,0,34.0,33.0,26.0,30.285714285714285,10.27479579220079
2024-04-01,STORE_06,PROD_006,11.092166240386597,Croissant,Alimentos,1200,3500,25,Bogotá,34,25,0,14,4,2,1,0,13.0,12.0,21.0,10.428571428571429,3.408672412985643
2024-04-01,STORE_06,PROD_005,11.47761040902728,Buñuelo,Alimentos,800,2500,20,Bogotá,34,3,0,14,4,2,1,0,10.0,14.0,16.0,12.571428571428571,2.1491969707425804
2024-04-01,STORE_06,PROD_004,5.919549272791494,Pan de Bono,Alimentos,1000,2800,20,Bogotá,34,18,0,14,4,2,1,0,3.0,12.0,8.0,6.142857142857143,3.532165125838981
2024-04-01,STORE_06,PROD_003,7.897088548827022,Cappuccino,Bebidas,1500,4500,15,Bogotá,34,43,0,14,4,2,1,0,14.0,6.0,12.0,8.0,5.196152422706849
2024-04-01,STORE_06,PROD_002,11.248073119182777,Café con Leche,Bebidas,1200,3500,15,Bogotá,34,9,0,14,4,2,1,0,14.0,15.0,24.0,11.0,3.7859388972004044
2024-04-01,STORE_06,PROD_001,6.8094207836638185,Tinto,Bebidas,800,2500,10,Bogotá,34,3,0,14,4,2,1,0,8.0,12.0,11.0,7.0,2.708012801545773
2024-04-01,STORE_07,PROD_008,7.083756215099996,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,15,31,0,14,4,2,1,0,9.0,14.0,3.0,9.142857142857142,5.113008619478307
2024-04-01,STORE_08,PROD_001,11.286258909301598,Tinto,Bebidas,800,2500,10,Bogotá,49,45,0,14,4,2,1,0,21.0,20.0,12.0,12.428571428571429,6.803360514166212
2024-04-01,STORE_08,PROD_002,15.784598840424632,Café con Leche,Bebidas,1200,3500,15,Bogotá,49,1,0,14,4,2,1,0,20.0,25.0,18.0,16.714285714285715,7.476948702830768
2024-04-01,STORE_08,PROD_003,15.921112397960906,Cappuccino,Bebidas,1500,4500,15,Bogotá,49,0,0,14,4,2,1,0,17.0,24.0,19.0,18.428571428571427,6.425396041156901
2024-04-01,STORE_10,PROD_003,9.631298364528837,Cappuccino,Bebidas,1500,4500,15,Bogotá,32,57,0,14,4,2,1,0,12.0,13.0,12.0,11.285714285714286,5.186980037050789
2024-04-01,STORE_10,PROD_002,11.111287031879721,Café con Leche,Bebidas,1200,3500,15,Bogotá,32,34,0,14,4,2,1,0,11.0,20.0,10.0,11.571428571428571,3.9520940802375977
2024-04-01,STORE_10,PROD_001,5.341710819997091,Tinto,Bebidas,800,2500,10,Bogotá,32,38,0,14,4,2,1,0,8.0,8.0,5.0,5.857142857142857,3.579039509355313
2024-04-01,STORE_09,PROD_008,16.200478459792503,Jugo de Naranja,Bebidas,2000,5000,50,Medellín,25,13,0,14,4,2,1,0,21.0,23.0,29.0,16.428571428571427,5.094347941825493
2024-04-01,STORE_09,PROD_007,13.85553465444353,Pastel de Pollo,Alimentos,1500,3500,30,Medellín,25,26,0,14,4,2,1,0,25.0,25.0,17.0,14.857142857142858,8.112306935115605
2024-04-01,STORE_09,PROD_006,9.673384811899469,Croissant,Alimentos,1200,3500,25,Medellín,25,2,0,14,4,2,1,0,12.0,14.0,18.0,8.0,4.0414518843276435
2024-04-01,STORE_09,PROD_005,10.364219383513346,Buñuelo,Alimentos,800,2500,20,Medellín,25,24,0,14,4,2,1,0,5.0,16.0,15.0,10.0,4.509249752823087
2024-04-01,STORE_05,PROD_008,21.08359837884672,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,34,12,0,14,4,2,1,0,26.0,27.0,24.0,26.142857142857142,6.0670852812139096
2024-04-01,STORE_09,PROD_004,4.427010045183576,Pan de Bono,Alimentos,1000,2800,20,Medellín,25,33,0,14,4,2,1,0,9.0,6.0,5.0,5.0,2.0816659994667708
2024-04-01,STORE_09,PROD_002,5.427722713782948,Café con Leche,Bebidas,1200,3500,15,Medellín,25,44,0,14,4,2,1,0,12.0,5.0,6.0,5.0,3.5590260840108154
2024-04-01,STORE_09,PROD_001,5.579039179722579,Tinto,Bebidas,800,2500,10,Medellín,25,75,0,14,4,2,1,0,11.0,6.0,5.0,6.714285714285714,2.288688541085835
2024-04-01,STORE_08,PROD_008,17.893469105772997,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,49,13,0,14,4,2,1,0,12.0,27.0,30.0,16.857142857142858,7.946247991527661
2024-04-01,STORE_08,PROD_007,29.175451801513123,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,49,56,0,14,4,2,1,0,49.0,43.0,33.0,37.42857142857143,8.100558475749926
2024-04-01,STORE_08,PROD_006,22.649669240298557,Croissant,Alimentos,1200,3500,25,Bogotá,49,51,0,14,4,2,1,0,18.0,27.0,32.0,21.142857142857142,7.335497516155522
2024-04-01,STORE_08,PROD_005,24.548911137058838,Buñuelo,Alimentos,800,2500,20,Bogotá,49,52,0,14,4,2,1,0,42.0,23.0,32.0,27.857142857142858,11.066896153673316
2024-04-01,STORE_08,PROD_004,10.747240021759076,Pan de Bono,Alimentos,1000,2800,20,Bogotá,49,62,0,14,4,2,1,0,12.0,21.0,11.0,10.285714285714286,5.559205150447684
2024-04-01,STORE_09,PROD_003,5.4707330154808576,Cappuccino,Bebidas,1500,4500,15,Medellín,25,2,0,14,4,2,1,0,3.0,10.0,9.0,5.0,3.464101615138138
2024-04-01,STORE_05,PROD_007,16.554123105359974,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,34,4,0,14,4,2,1,0,22.0,21.0,30.0,16.142857142857142,6.644009116704896
2024-04-01,STORE_05,PROD_006,18.835246041435713,Croissant,Alimentos,1200,3500,25,Bogotá,34,23,0,14,4,2,1,0,20.0,26.0,19.0,20.857142857142858,3.891382420536019
2024-04-01,STORE_05,PROD_005,15.97666318867249,Buñuelo,Alimentos,800,2500,20,Bogotá,34,1,0,14,4,2,1,0,29.0,20.0,19.0,18.571428571428573,6.347102826149464
2024-04-01,STORE_02,PROD_008,15.41957489491786,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,43,20,0,14,4,2,1,0,20.0,21.0,17.0,16.0,4.472135954999535
2024-04-01,STORE_02,PROD_007,15.258466796414615,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,43,11,0,14,4,2,1,0,19.0,19.0,23.0,15.571428571428571,6.078847008469662
2024-04-01,STORE_02,PROD_006,12.27848242675994,Croissant,Alimentos,1200,3500,25,Bogotá,43,8,0,14,4,2,1,0,17.0,16.0,18.0,11.142857142857142,4.598136268408827
2024-04-01,STORE_02,PROD_005,14.261613287311727,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,0,14,4,2,1,0,13.0,20.0,16.0,14.428571428571429,2.935821455580578
2024-04-01,STORE_02,PROD_004,9.751877389279544,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,14,4,2,1,0,13.0,15.0,13.0,10.714285714285714,2.690370836538177
2024-04-01,STORE_02,PROD_003,11.469911703022348,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,0,14,4,2,1,0,10.0,15.0,9.0,13.571428571428571,4.076646614442735
2024-04-01,STORE_02,PROD_002,10.837550355350247,Café con Leche,Bebidas,1200,3500,15,Bogotá,43,20,0,14,4,2,1,0,16.0,9.0,19.0,11.714285714285714,4.923220007078205
2024-04-01,STORE_03,PROD_001,11.290586659924434,Tinto,Bebidas,800,2500,10,Bogotá,42,4,0,14,4,2,1,0,13.0,16.0,10.0,13.571428571428571,3.6449573777636584
2024-04-01,STORE_02,PROD_001,8.633055376250132,Tinto,Bebidas,800,2500,10,Bogotá,43,9,0,14,4,2,1,0,12.0,8.0,12.0,9.428571428571429,4.314979445958878
2024-04-01,STORE_01,PROD_007,9.735614564146717,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,28,8,0,14,4,2,1,0,17.0,11.0,6.0,11.857142857142858,3.6253078686998466
2024-04-01,STORE_01,PROD_006,11.586475500931257,Croissant,Alimentos,1200,3500,25,Bogotá,28,13,0,14,4,2,1,0,21.0,16.0,16.0,11.714285714285714,5.282495802626044
2024-04-01,STORE_01,PROD_005,10.216589123309655,Buñuelo,Alimentos,800,2500,20,Bogotá,28,3,0,14,4,2,1,0,17.0,12.0,11.0,11.714285714285714,2.6903708365381833
2024-04-01,STORE_01,PROD_004,7.284259002081856,Pan de Bono,Alimentos,1000,2800,20,Bogotá,28,11,0,14,4,2,1,0,15.0,15.0,11.0,7.714285714285714,5.765248931147318
2024-04-01,STORE_01,PROD_003,8.623276527538819,Cappuccino,Bebidas,1500,4500,15,Bogotá,28,33,0,14,4,2,1,0,7.0,11.0,15.0,9.428571428571429,2.2253945610567545
2024-04-01,STORE_01,PROD_002,8.30574062992383,Café con Leche,Bebidas,1200,3500,15,Bogotá,28,10,0,14,4,2,1,0,14.0,4.0,12.0,8.714285714285714,3.6384193323605905
2024-04-01,STORE_01,PROD_001,6.359392125667563,Tinto,Bebidas,800,2500,10,Bogotá,28,1,0,14,4,2,1,0,10.0,11.0,4.0,8.0,2.4494897427831788
2024-04-01,STORE_01,PROD_008,7.794226483432921,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,28,13,0,14,4,2,1,0,11.0,5.0,6.0,8.571428571428571,3.644957377763736
2024-04-01,STORE_10,PROD_004,4.628442758150498,Pan de Bono,Alimentos,1000,2800,20,Bogotá,32,1,0,14,4,2,1,0,6.0,8.0,3.0,4.714285714285714,1.8898223650468777
2024-04-01,STORE_03,PROD_002,9.347266906784114,Café con Leche,Bebidas,1200,3500,15,Bogotá,42,24,0,14,4,2,1,0,13.0,9.0,15.0,9.142857142857142,2.267786838055203
2024-04-01,STORE_03,PROD_004,7.381666394974288,Pan de Bono,Alimentos,1000,2800,20,Bogotá,42,21,0,14,4,2,1,0,14.0,8.0,15.0,8.857142857142858,4.37525509460379
2024-04-01,STORE_05,PROD_004,5.477469749124759,Pan de Bono,Alimentos,1000,2800,20,Bogotá,34,8,0,14,4,2,1,0,2.0,10.0,10.0,5.142857142857143,2.968084198523799
2024-04-01,STORE_05,PROD_003,16.318775616225142,Cappuccino,Bebidas,1500,4500,15,Bogotá,34,33,0,14,4,2,1,0,20.0,21.0,30.0,16.285714285714285,3.638419332360693
2024-04-01,STORE_05,PROD_002,8.191793744987066,Café con Leche,Bebidas,1200,3500,15,Bogotá,34,10,0,14,4,2,1,0,8.0,8.0,5.0,8.428571428571429,1.9023794624232486
2024-04-01,STORE_05,PROD_001,7.744172171312378,Tinto,Bebidas,800,2500,10,Bogotá,34,38,0,14,4,2,1,0,7.0,16.0,10.0,8.285714285714286,4.151878519188318
2024-04-01,STORE_04,PROD_008,21.82216296598051,Jugo de Naranja,Bebidas,2000,5000,50,Cali,40,36,0,14,4,2,1,0,38.0,30.0,29.0,25.0,8.48528137423854
2024-04-01,STORE_04,PROD_007,12.149793580573768,Pastel de Pollo,Alimentos,1500,3500,30,Cali,40,31,0,14,4,2,1,0,11.0,16.0,25.0,11.428571428571429,3.207134902949229
2024-04-01,STORE_04,PROD_006,22.528537024370813,Croissant,Alimentos,1200,3500,25,Cali,40,30,0,14,4,2,1,0,29.0,41.0,29.0,27.428571428571427,8.038597366397141
2024-04-01,STORE_03,PROD_003,13.167558167463305,Cappuccino,Bebidas,1500,4500,15,Bogotá,42,20,0,14,4,2,1,0,17.0,25.0,17.0,14.285714285714286,5.8797473220733005
2024-04-01,STORE_04,PROD_005,17.545692734540058,Buñuelo,Alimentos,800,2500,20,Cali,40,5,0,14,4,2,1,0,24.0,25.0,6.0,21.571428571428573,5.855400437691196
2024-04-01,STORE_04,PROD_003,12.352223618487345,Cappuccino,Bebidas,1500,4500,15,Cali,40,15,0,14,4,2,1,0,2.0,22.0,19.0,10.571428571428571,6.4770657671804575
2024-04-01,STORE_04,PROD_002,10.709323652548736,Café con Leche,Bebidas,1200,3500,15,Cali,40,9,0,14,4,2,1,0,16.0,12.0,15.0,9.714285714285714,4.785891965429436
2024-04-01,STORE_04,PROD_001,9.983580025791849,Tinto,Bebidas,800,2500,10,Cali,40,29,0,14,4,2,1,0,14.0,17.0,8.0,10.857142857142858,5.984105932344767
2024-04-01,STORE_03,PROD_008,16.259792017255283,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,42,4,0,14,4,2,1,0,36.0,27.0,16.0,19.428571428571427,9.484322904265802
2024-04-01,STORE_03,PROD_007,22.099208842960376,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,42,4,0,14,4,2,1,0,38.0,34.0,45.0,26.0,10.376254944182255
2024-04-01,STORE_03,PROD_006,18.582595222826495,Croissant,Alimentos,1200,3500,25,Bogotá,42,18,0,14,4,2,1,0,27.0,25.0,30.0,19.714285714285715,7.134757312253993
2024-04-01,STORE_03,PROD_005,19.07901119741975,Buñuelo,Alimentos,800,2500,20,Bogotá,42,8,0,14,4,2,1,0,31.0,19.0,19.0,22.142857142857142,5.698788509515913
2024-04-01,STORE_04,PROD_004,6.269152223717416,Pan de Bono,Alimentos,1000,2800,20,Cali,40,6,0,14,4,2,1,0,5.0,0.0,7.0,5.428571428571429,5.563486402641876
2024-04-01,STORE_20,PROD_005,18.79677391845073,Buñuelo,Alimentos,800,2500,20,Medellín,33,15,0,14,4,2,1,0,23.0,32.0,27.0,19.142857142857142,7.358183005529137
2024-04-01,STORE_10,PROD_005,15.699986241545446,Buñuelo,Alimentos,800,2500,20,Bogotá,32,24,0,14,4,2,1,0,9.0,32.0,17.0,16.0,8.306623862918114
2024-04-01,STORE_10,PROD_007,15.060332799580966,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,14,4,2,1,0,19.0,20.0,20.0,16.142857142857142,8.23465383665424
2024-04-01,STORE_17,PROD_007,11.790703608942943,Pastel de Pollo,Alimentos,1500,3500,30,Medellín,19,31,0,14,4,2,1,0,10.0,22.0,20.0,10.714285714285714,5.023753102820283
2024-04-01,STORE_17,PROD_006,5.054319116705209,Croissant,Alimentos,1200,3500,25,Medellín,19,15,0,14,4,2,1,0,6.0,6.0,8.0,4.428571428571429,1.7182493859690435
2024-04-01,STORE_17,PROD_005,8.776056134294404,Buñuelo,Alimentos,800,2500,20,Medellín,19,29,0,14,4,2,1,0,14.0,14.0,17.0,8.428571428571429,4.685336802448937
2024-04-01,STORE_17,PROD_004,3.3511859910019255,Pan de Bono,Alimentos,1000,2800,20,Medellín,19,25,0,14,4,2,1,0,1.0,0.0,4.0,2.2857142857142856,1.7043362064934047
2024-04-01,STORE_17,PROD_003,5.976161684521046,Cappuccino,Bebidas,1500,4500,15,Medellín,19,9,0,14,4,2,1,0,12.0,9.0,3.0,7.285714285714286,3.6384193323608116
2024-04-01,STORE_17,PROD_002,5.969705210142063,Café con Leche,Bebidas,1200,3500,15,Medellín,19,37,0,14,4,2,1,0,10.0,6.0,6.0,7.857142857142857,2.911389784311273
2024-04-01,STORE_17,PROD_001,5.048390007956774,Tinto,Bebidas,800,2500,10,Medellín,19,0,0,14,4,2,1,0,10.0,5.0,5.0,5.857142857142857,2.9113897843113263
2024-04-01,STORE_16,PROD_008,21.29473431994554,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,49,16,0,14,4,2,1,0,31.0,22.0,19.0,20.285714285714285,8.577378887016016
2024-04-01,STORE_16,PROD_007,25.033001900357615,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,49,7,0,14,4,2,1,0,32.0,58.0,36.0,27.428571428571427,15.59761886589465
2024-04-01,STORE_16,PROD_006,23.919655910695607,Croissant,Alimentos,1200,3500,25,Bogotá,49,3,0,14,4,2,1,0,40.0,36.0,24.0,28.571428571428573,10.260882724488791
2024-04-01,STORE_16,PROD_005,28.81187815042715,Buñuelo,Alimentos,800,2500,20,Bogotá,49,25,0,14,4,2,1,0,42.0,41.0,42.0,35.857142857142854,5.7858612562164975
2024-04-01,STORE_16,PROD_004,6.376241807410807,Pan de Bono,Alimentos,1000,2800,20,Bogotá,49,23,0,14,4,2,1,0,6.0,11.0,8.0,7.0,2.9439202887763907
2024-04-01,STORE_16,PROD_003,14.983939516602911,Cappuccino,Bebidas,1500,4500,15,Bogotá,49,47,0,14,4,2,1,0,13.0,28.0,23.0,13.857142857142858,6.388233230676933
2024-04-01,STORE_16,PROD_002,20.030531969386242,Café con Leche,Bebidas,1200,3500,15,Bogotá,49,37,0,14,4,2,1,0,19.0,30.0,26.0,18.857142857142858,5.610364558225313
2024-04-01,STORE_16,PROD_001,13.01005599394981,Tinto,Bebidas,800,2500,10,Bogotá,49,12,0,14,4,2,1,0,13.0,22.0,20.0,11.857142857142858,5.550632739564531
2024-04-01,STORE_17,PROD_008,9.122339385825027,Jugo de Naranja,Bebidas,2000,5000,50,Medellín,19,22,0,14,4,2,1,0,10.0,14.0,21.0,8.142857142857142,4.059087394500391
2024-04-01,STORE_18,PROD_001,8.193061504048632,Tinto,Bebidas,800,2500,10,Bogotá,38,8,0,14,4,2,1,0,19.0,4.0,9.0,10.428571428571429,5.996030432909943
2024-04-01,STORE_18,PROD_002,15.090548136932918,Café con Leche,Bebidas,1200,3500,15,Bogotá,38,33,0,14,4,2,1,0,20.0,19.0,22.0,17.285714285714285,4.231401884099697
2024-04-01,STORE_18,PROD_003,9.075049769275807,Cappuccino,Bebidas,1500,4500,15,Bogotá,38,20,0,14,4,2,1,0,14.0,7.0,15.0,9.285714285714286,2.5634797778468386
2024-04-01,STORE_20,PROD_003,12.99378399216869,Cappuccino,Bebidas,1500,4500,15,Medellín,33,8,0,14,4,2,1,0,16.0,16.0,13.0,17.857142857142858,4.180453381655065
2024-04-01,STORE_20,PROD_002,8.566271523814516,Café con Leche,Bebidas,1200,3500,15,Medellín,33,3,0,14,4,2,1,0,7.0,9.0,23.0,7.285714285714286,1.8898223650465764
2024-04-01,STORE_20,PROD_001,5.893278651402155,Tinto,Bebidas,800,2500,10,Medellín,33,19,0,14,4,2,1,0,7.0,6.0,5.0,4.857142857142857,1.6761634196955828
2024-04-01,STORE_19,PROD_008,11.293546820085206,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,37,18,0,14,4,2,1,0,18.0,15.0,12.0,11.714285714285714,4.3479606604433885
2024-04-01,STORE_19,PROD_007,13.553707202899345,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,37,0,0,14,4,2,1,0,7.0,13.0,26.0,13.571428571428571,6.629659188252602
2024-04-01,STORE_19,PROD_006,16.938388169896815,Croissant,Alimentos,1200,3500,25,Bogotá,37,12,0,14,4,2,1,0,24.0,33.0,21.0,18.571428571428573,10.244626930854148
2024-04-01,STORE_19,PROD_005,23.911091724291175,Buñuelo,Alimentos,800,2500,20,Bogotá,37,17,0,14,4,2,1,0,38.0,34.0,32.0,28.428571428571427,6.425396041156921
2024-04-01,STORE_15,PROD_008,15.822426465187206,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,33,38,0,14,4,2,1,0,21.0,22.0,23.0,15.428571428571429,6.528326555791215
2024-04-01,STORE_19,PROD_004,6.441025469646447,Pan de Bono,Alimentos,1000,2800,20,Bogotá,37,25,0,14,4,2,1,0,3.0,13.0,10.0,6.142857142857143,3.4846602621859737
2024-04-01,STORE_19,PROD_002,10.026035291961012,Café con Leche,Bebidas,1200,3500,15,Bogotá,37,16,0,14,4,2,1,0,15.0,11.0,15.0,11.285714285714286,2.9840847683607734
2024-04-01,STORE_19,PROD_001,6.01902625741517,Tinto,Bebidas,800,2500,10,Bogotá,37,9,0,14,4,2,1,0,3.0,10.0,6.0,6.285714285714286,2.5634797778468044
2024-04-01,STORE_18,PROD_008,13.187941331100028,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,38,36,0,14,4,2,1,0,23.0,17.0,13.0,14.857142857142858,5.0473944244720235
2024-04-01,STORE_18,PROD_007,18.110498994561123,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,38,6,0,14,4,2,1,0,24.0,27.0,23.0,21.0,8.71779788708138
2024-04-01,STORE_18,PROD_006,12.463639642550108,Croissant,Alimentos,1200,3500,25,Bogotá,38,22,0,14,4,2,1,0,9.0,14.0,16.0,12.857142857142858,4.6700667885507725
2024-04-01,STORE_18,PROD_005,13.759745154352977,Buñuelo,Alimentos,800,2500,20,Bogotá,38,29,0,14,4,2,1,0,15.0,18.0,10.0,13.714285714285714,4.608480795023047
2024-04-01,STORE_18,PROD_004,11.441346069838252,Pan de Bono,Alimentos,1000,2800,20,Bogotá,38,3,0,14,4,2,1,0,18.0,15.0,16.0,12.428571428571429,3.823486317361237
2024-04-01,STORE_19,PROD_003,11.626757781434357,Cappuccino,Bebidas,1500,4500,15,Bogotá,37,8,0,14,4,2,1,0,20.0,17.0,22.0,12.571428571428571,5.159365040297933
2024-04-01,STORE_15,PROD_007,14.555372035430661,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,33,8,0,14,4,2,1,0,22.0,18.0,12.0,18.857142857142858,4.947341758580153
2024-04-01,STORE_15,PROD_006,15.32696950476501,Croissant,Alimentos,1200,3500,25,Bogotá,33,33,0,14,4,2,1,0,22.0,15.0,13.0,21.285714285714285,5.186980037050654
2024-04-01,STORE_15,PROD_005,13.688679510162713,Buñuelo,Alimentos,800,2500,20,Bogotá,33,51,0,14,4,2,1,0,25.0,16.0,22.0,14.285714285714286,7.6749437720912965
2024-04-01,STORE_12,PROD_008,16.162279097041335,Jugo de Naranja,Bebidas,2000,5000,50,Medellín,35,97,0,14,4,2,1,0,27.0,19.0,35.0,16.285714285714285,7.087883692478013
2024-04-01,STORE_12,PROD_007,19.161387117766196,Pastel de Pollo,Alimentos,1500,3500,30,Medellín,35,1,0,14,4,2,1,0,21.0,19.0,29.0,20.714285714285715,2.2146697055682547
2024-04-01,STORE_12,PROD_006,16.911033824701786,Croissant,Alimentos,1200,3500,25,Medellín,35,5,0,14,4,2,1,0,18.0,23.0,26.0,17.857142857142858,7.289914755527489
2024-04-01,STORE_12,PROD_005,15.2425612003793,Buñuelo,Alimentos,800,2500,20,Medellín,35,2,0,14,4,2,1,0,24.0,24.0,18.0,16.285714285714285,8.34094890114003
2024-04-01,STORE_12,PROD_004,8.898777596214007,Pan de Bono,Alimentos,1000,2800,20,Medellín,35,39,0,14,4,2,1,0,15.0,9.0,10.0,11.142857142857142,5.080307452263591
2024-04-01,STORE_12,PROD_003,13.0676453476302,Cappuccino,Bebidas,1500,4500,15,Medellín,35,19,0,14,4,2,1,0,19.0,22.0,11.0,17.571428571428573,2.6367367999824034
2024-04-01,STORE_12,PROD_002,10.66329201063301,Café con Leche,Bebidas,1200,3500,15,Medellín,35,5,0,14,4,2,1,0,27.0,16.0,8.0,12.571428571428571,7.161404491139674
2024-04-01,STORE_13,PROD_001,6.548003805360676,Tinto,Bebidas,800,2500,10,Medellín,31,17,0,14,4,2,1,0,8.0,12.0,9.0,7.285714285714286,2.870208222080263
2024-04-01,STORE_12,PROD_001,10.77032713681081,Tinto,Bebidas,800,2500,10,Medellín,35,40,0,14,4,2,1,0,19.0,17.0,11.0,11.428571428571429,5.472876844254976
2024-04-01,STORE_11,PROD_007,11.839697984994968,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,33,24,0,14,4,2,1,0,12.0,16.0,11.0,12.571428571428571,3.359421718944405
2024-04-01,STORE_11,PROD_006,15.959293082455245,Croissant,Alimentos,1200,3500,25,Bogotá,33,89,0,14,4,2,1,0,23.0,21.0,16.0,18.714285714285715,3.8606685826113587
2024-04-01,STORE_11,PROD_005,20.993232397243105,Buñuelo,Alimentos,800,2500,20,Bogotá,33,8,0,14,4,2,1,0,20.0,30.0,25.0,25.0,4.830458915396472
2024-04-01,STORE_11,PROD_004,7.823801602478813,Pan de Bono,Alimentos,1000,2800,20,Bogotá,33,10,0,14,4,2,1,0,6.0,11.0,20.0,6.428571428571429,2.149196970742563
2024-04-01,STORE_11,PROD_003,10.24627923169158,Cappuccino,Bebidas,1500,4500,15,Bogotá,33,18,0,14,4,2,1,0,10.0,12.0,1.0,12.571428571428571,6.1062029351893585
2024-04-01,STORE_11,PROD_002,14.957522263286121,Café con Leche,Bebidas,1200,3500,15,Bogotá,33,0,0,14,4,2,1,0,10.0,20.0,24.0,15.571428571428571,4.466808810815792
2024-04-01,STORE_11,PROD_001,7.2077392074741224,Tinto,Bebidas,800,2500,10,Bogotá,33,13,0,14,4,2,1,0,11.0,6.0,13.0,8.285714285714286,3.8172540616822936
2024-04-01,STORE_11,PROD_008,12.432688904628664,Jugo de Naranja,Bebidas,2000,5000,50,Bogotá,33,15,0,14,4,2,1,0,19.0,18.0,4.0,13.857142857142858,3.7161167647861753
2024-04-01,STORE_10,PROD_006,16.071458123702243,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,14,4,2,1,0,20.0,23.0,29.0,14.857142857142858,7.151423434733677
